"","ds","Month","Temp","ID","mass","mass_prev","SGR","SGR_2m","SMR","SMR_mass","SMR_resid","SMR_prev","SMR_mass_prev","MMR","MMR_mass","MMR_prev","MMR_mass_prev","Ratio","Ratio_linear","log_SMR","log_MMR","log_mass"
"367","B1","July","23","B1_90",3.27,2.61,0.704499261,0.364552416465597,0.713569195,NA,0.01282695,0.673784656,NA,1.891462166,NA,1.480134335,NA,NA,NA,-0.146563906852626,0.276797658733833,0.514547752660286
"368","B1","August","23","B1_90",3.26,3.27,-0.010561343,0.625762805556944,0.589312562,NA,-0.06945064,0.713569195,NA,1.465367875,NA,1.891462166,NA,59.5049505,59.5049505,-0.229654301227718,0.165946666346456,0.513217600067939
"369","B1","September","23","B1_90",4.76,3.26,1.221033783,NA,0.921858935,NA,0.024416276,0.589312562,NA,2.170247777,NA,1.465367875,NA,NA,NA,-0.0353355306147128,0.336509320042447,0.677606952720493
"370","B1","May","23","B1_94",1.86,1.99,NA,0.109801440801993,0.568372157,NA,0.063754766,0.257640774,NA,2.193270655,NA,0.842977501,NA,NA,NA,-0.245367205124289,0.341092227993115,0.269512944217916
"371","B1","June","23","B1_94",2.1,1.86,0.505670238,0.217565953817417,0.486006606,NA,-0.03644263,0.568372157,NA,1.031706156,NA,2.193270655,NA,NA,NA,-0.313357827589868,0.0135560219043341,0.322219294733919
"372","B1","July","23","B1_94",2.101,2.1,0.001487741,0.0762623207129392,0.516880848,NA,-0.009820703,0.486006606,NA,1.423068303,NA,1.031706156,NA,NA,NA,-0.286609559459339,0.153225745413943,0.322426052405953
"373","B1","August","23","B1_94",2.2,2.101,0.158772202,0.642929448411318,0.575255729,NA,0.024430657,0.516880848,NA,1.19757296,NA,1.423068303,NA,66.8027211,66.8027211,-0.24013904747775,0.0783019815105421,0.342422680822206
"374","B1","September","23","B1_94",3.09,2.2,1.095850744,NA,0.726513186,NA,0.035659894,0.575255729,NA,1.424296682,NA,1.19757296,NA,NA,NA,-0.138756498977701,0.153600462569834,0.489958479424835
"375","B1","May","23","B1_95",2.59,2.83,NA,-0.486275767720651,0.945589897,NA,0.196962336,0.343494953,NA,1.358372765,NA,0.668486376,NA,NA,NA,-0.0242971765861176,0.13301896550236,0.413299764081252
"376","B1","June","23","B1_95",2.23,2.59,-0.623567876,-0.105072321469524,0.512741448,NA,-0.02912624,0.945589897,NA,0.97435749,NA,1.358372765,NA,NA,NA,-0.290101574484477,-0.0112816720235498,0.348304863048161
"377","B1","July","23","B1_95",2.442,2.23,0.283799344,0.213381140259701,0.706385301,NA,0.085916272,0.512741448,NA,1.81036661,NA,0.97435749,NA,NA,NA,-0.150958346464757,0.257766530989493,0.387745659608864
"378","B1","August","23","B1_95",2.54,2.442,0.135678294,0.536825614459596,0.618956324,NA,0.018092785,0.706385301,NA,2.64458707,NA,1.81036661,NA,66.8888889,66.8888889,-0.20833999543063,0.42235787023874,0.404833716619938
"379","B1","September","23","B1_95",3.37,2.54,0.912092462,NA,0.680003678,NA,-0.016091866,0.618956324,NA,1.389494673,NA,2.64458707,NA,NA,NA,-0.167488738277904,0.142856886132362,0.527629900871339
"380","B1","May","23","B1_96",2.27,2.16,NA,0.49284222445389,0.76781822,NA,0.141515753,0.342964597,NA,1.509692715,NA,0.875229789,NA,NA,NA,-0.114741586472879,0.178888559372326,0.356025857193123
"381","B1","June","23","B1_96",2.75,2.27,0.799254501,0.486569612861827,0.58261365,NA,-0.029267529,0.76781822,NA,1.356522127,NA,1.509692715,NA,NA,NA,-0.23461934454489,0.132426882178431,0.439332693830263
"382","B1","July","23","B1_96",2.981,2.75,0.252055947,0.0757202991301224,0.688495726,NA,0.02184805,0.58261365,NA,1.886395016,NA,1.356522127,NA,NA,NA,-0.162098751384366,0.275632640313272,0.474361976032631
"383","B1","August","23","B1_96",2.88,2.981,-0.118856967,0.184522482160697,0.534416776,NA,-0.079025852,0.688495726,NA,1.715152357,NA,1.886395016,NA,59.1617934,59.1617934,-0.272119917280502,0.234302704475261,0.459392487759231
"384","B1","September","23","B1_96",3.33,2.88,0.468329064,NA,0.745337248,NA,0.026918454,0.534416776,NA,1.365937462,NA,1.715152357,NA,NA,NA,-0.127647174494095,0.135430816087795,0.52244423350632
"385","B1","May","23","B1_98",2.53,2.26,NA,0.550662153166887,0.751390362,NA,0.103345267,0.141782141,NA,1.514432936,NA,0.92297538,NA,NA,NA,-0.124134379883576,0.180250046127104,0.403120521175818
"386","B1","June","23","B1_98",2.96,2.53,0.654041523,0.501323291245618,0.693872857,NA,0.027102818,0.751390362,NA,1.542119482,NA,1.514432936,NA,NA,NA,-0.158720100960046,0.188118023755811,0.471291711058939
"387","B1","July","23","B1_98",3.35,2.96,0.386784617,0.241591791544065,0.572721997,NA,-0.089079615,0.693872857,NA,1.606905781,NA,1.542119482,NA,NA,NA,-0.242056136264604,0.205990413171945,0.525044807036845
"388","B1","August","23","B1_98",3.43,3.35,0.081379018,0.469490051011931,0.496263089,NA,-0.157574456,0.572721997,NA,2.151744416,NA,1.606905781,NA,60.5456453,60.5456453,-0.304288025507401,0.332790684599923,0.535294120042771
"389","B1","September","23","B1_98",4.44,3.43,0.832561662,NA,0.87666262,NA,0.02105298,0.496263089,NA,2.343529294,NA,2.151744416,NA,NA,NA,-0.0571675109246494,0.369870386549653,0.64738297011462
"390","B1","May","23","B1_99",0.89,0.91,NA,0.614948671133811,0.291488306,NA,-0.030642382,0.038163255,NA,0.908734754,NA,0.441551552,NA,NA,NA,-0.535378863688991,-0.0415628623053555,-0.0506099933550872
"391","B1","June","23","B1_99",1.23,0.89,1.348116607,0.730720411104949,0.335008556,NA,-0.056070862,0.291488306,NA,0.843603425,NA,0.908734754,NA,NA,NA,-0.474944101094091,-0.073861665708771,0.0899051114393979
"392","B1","July","23","B1_99",1.34,1.23,0.267673264,0.0524634935838915,0.325557306,NA,-0.091230578,0.335008556,NA,0.795108799,NA,0.843603425,NA,NA,NA,-0.48737255398048,-0.0995734404348522,0.127104798364808
"393","B1","August","23","B1_99",1.27,1.34,-0.185009357,0.376873632420579,0.286226526,NA,-0.132909774,0.325557306,NA,0.835594254,NA,0.795108799,NA,58.5329341,58.5329341,-0.543290120535715,-0.0780045551262348,0.103803720955957
"394","B1","September","23","B1_99",1.68,1.27,0.902506106,NA,0.468357242,NA,0.006710327,0.286226526,NA,1.538860751,NA,0.835594254,NA,NA,NA,-0.329422760079333,0.187199323009924,0.225309281725863
"395","B1","May","23","B1_100",2.2,2.26,NA,0.407889523356865,0.802190222,NA,0.168847069,0.195182295,NA,1.450581719,NA,1.389260044,NA,NA,NA,-0.0957226359935202,0.161542199950868,0.342422680822206
"396","B1","June","23","B1_100",2.76,2.2,0.944888831,0.90405322719666,0.654784002,NA,0.020486607,0.802190222,NA,1.40407619,NA,1.450581719,NA,NA,NA,-0.183901940023684,0.1473906747445,0.440909082065218
"397","B1","July","23","B1_100",3.65,2.76,0.873426525,0.136691162195166,0.833561001,NA,0.051153088,0.654784002,NA,1.617247333,NA,1.40407619,NA,NA,NA,-0.0790626124786944,0.208776443618778,0.562292864456475
"398","B1","August","23","B1_100",3,3.65,-0.676258203,0.00910749078679792,0.814546812,NA,0.093176763,0.833561001,NA,1.732243711,NA,1.617247333,NA,58.0046404,58.0046404,-0.0890839517371936,0.238608993279827,0.477121254719662
"399","B1","September","23","B1_100",3.67,3,0.650256043,NA,0.840165025,NA,0.053130131,0.814546812,NA,2.176040279,NA,1.732243711,NA,NA,NA,-0.0756354015479184,0.337666929990084,0.564666064252089
"400","B1","May","23","B1_102",2.68,1.97,NA,0.830930052216473,0.532529609,NA,-0.06146183,0.143328483,NA,1.283865222,NA,0.730610532,NA,NA,NA,-0.273656240156224,0.108519434625405,0.428134794028789
"401","B1","June","23","B1_102",2.96,2.68,0.414051974,0.403793177593478,0.605643107,NA,-0.031960302,0.532529609,NA,1.166530232,NA,1.283865222,NA,NA,NA,-0.217783221245811,0.0668959985268062,0.471291711058939
"402","B1","July","23","B1_102",3.36,2.96,0.39609908,0.284052002088585,0.876035251,NA,0.094707103,0.605643107,NA,1.241084265,NA,1.166530232,NA,NA,NA,-0.0574784177968054,0.0938012694778832,0.526339277389844
"403","B1","August","23","B1_102",3.52,3.36,0.160413847,0.483186212965084,0.615042895,NA,-0.071254566,0.876035251,NA,1.71416078,NA,1.241084265,NA,65.9959759,65.9959759,-0.211094594123507,0.234051554221971,0.546542663478131
"404","B1","September","23","B1_102",4.49,3.52,0.785134555,NA,0.905899714,NA,0.0323288,0.615042895,NA,2.091570353,NA,1.71416078,NA,NA,NA,-0.0429198774524229,0.320472477286631,0.652246341003323
"405","B1","May","23","B1_103",0.77,0.66,NA,0.610166587154519,0.35812344,NA,0.0972045,0.061779609,NA,1.04960902,NA,0.432858939,NA,NA,NA,-0.445967252488513,0.0210275542337521,-0.113509274827518
"406","B1","June","23","B1_103",0.89,0.77,0.603462283,0.553848086256856,0.336847576,NA,0.032169908,0.35812344,NA,1.147131605,NA,1.04960902,NA,NA,NA,-0.472566573540966,0.0596132453176452,-0.0506099933550872
"407","B1","July","23","B1_103",1.05,0.89,0.516637439,0.48992684106542,0.380504332,NA,0.041222368,0.336847576,NA,0.874423962,NA,1.147131605,NA,NA,NA,-0.419640394470318,-0.0582779498440494,0.0211892990699381
"408","B1","August","23","B1_103",1.2,1.05,0.460453078,1.2021967625444,0.401302892,NA,0.02889846,0.380504332,NA,0.941632249,NA,0.874423962,NA,60.2184087,60.2184087,-0.396527710500111,-0.0261186762023097,0.0791812460476248
"409","B1","September","23","B1_103",2.16,1.2,1.896086016,NA,0.690615116,NA,0.108675283,0.401302892,NA,1.970550477,NA,0.941632249,NA,NA,NA,-0.160763920160408,0.294587564094689,0.334453751150931
"410","B1","May","23","B1_104",1.53,1.61,NA,NA,0.386166377,NA,-0.052272487,0.080770712,NA,1.033984956,NA,0.607996706,NA,NA,NA,-0.413225542361511,0.0145142200212551,0.184691430817599
"411","B1","May","23","B1_105",2.68,1.42,NA,2.05138424902452,0.834975727,NA,0.133868261,0.193418535,NA,1.454446709,NA,0.799870318,NA,NA,NA,-0.0783261494064362,0.1626978133031,0.428134794028789
"412","B1","June","23","B1_105",3.88,2.68,1.541743163,1.09566211081756,0.890621161,NA,0.063691859,0.834975727,NA,1.822083852,NA,1.454446709,NA,NA,NA,-0.0503069903227466,0.260568359257695,0.588831725594207
"413","B1","July","23","B1_105",4.95,3.88,0.761101322,0.885712017896911,0.858701292,NA,-0.016793035,0.890621161,NA,2.456374212,NA,1.822083852,NA,NA,NA,-0.066157883662303,0.390294529336703,0.694605198933569
"414","B1","August","23","B1_105",6.66,4.95,1.023213476,1.17864922947164,1.071057051,NA,0.000430667,0.858701292,NA,3.072963252,NA,2.456374212,NA,65.4752852,65.4752852,0.0298126046083172,0.487557366781257,0.823474229170301
"415","B1","September","23","B1_105",10.04,6.66,1.32405687,NA,1.378352409,NA,0.001050988,1.071057051,NA,4.313063826,NA,3.072963252,NA,NA,NA,0.139360269615901,0.634785885012286,1.001733712809
"416","B1","May","23","B1_106",1.27,0.97,NA,0.238034497399512,0.509052378,NA,0.117142817,0.173641263,NA,1.750747437,NA,0.574605627,NA,NA,NA,-0.293237529439168,0.243223499236752,0.103803720955957
"417","B1","June","23","B1_106",1.09,1.27,-0.636830018,1.15870420871778,0.410802136,NA,0.064573544,0.509052378,NA,0.79986395,NA,1.750747437,NA,NA,NA,-0.386367306918475,-0.0969838764942677,0.0374264979406237
"418","B1","July","23","B1_106",2.43,1.09,2.505354878,1.41881996634491,0.538085325,NA,-0.030966939,0.410802136,NA,2.483817809,NA,0.79986395,NA,NA,NA,-0.269148852143116,0.395119736654373,0.385606273598312
"419","B1","August","23","B1_106",2.59,2.43,0.219884891,0.659694191653888,0.548435795,NA,-0.039614695,0.538085325,NA,2.00567115,NA,2.483817809,NA,58.3529412,58.3529412,-0.260874207668705,0.302259727563792,0.413299764081252
"420","B1","September","23","B1_106",3.61,2.59,1.071128699,NA,0.823243995,NA,0.048668602,0.548435795,NA,1.641045355,NA,2.00567115,NA,NA,NA,-0.0844714284847159,0.215120584193877,0.557507201905658
"421","B1","May","23","B1_107",2.42,1.88,NA,0.834703948598548,0.703737224,NA,0.086686789,0.277109441,NA,2.07478451,NA,0.996843353,NA,NA,NA,-0.152589476469785,0.316972996962459,0.383815365980431
"422","B1","June","23","B1_107",2.83,2.42,0.652121548,0.510024677478075,0.710277696,NA,0.049170002,0.703737224,NA,1.509360777,NA,2.07478451,NA,NA,NA,-0.148571822743417,0.178793060009564,0.45178643552429
"423","B1","July","23","B1_107",3.22,2.83,0.403452025,0.430550886107694,0.700553738,NA,0.008921457,0.710277696,NA,1.887682434,NA,1.509360777,NA,NA,NA,-0.154558545286505,0.275928934473843,0.507855871695831
"424","B1","August","23","B1_107",3.68,3.22,0.460453078,0.916345694728171,0.775444581,NA,0.017594174,0.700553738,NA,1.926394672,NA,1.887682434,NA,63.0687831,63.0687831,-0.110449234634279,0.28474526841276,0.565847818673518
"425","B1","September","23","B1_107",5.58,3.68,1.342825885,NA,1.152510248,NA,0.079216773,0.775444581,NA,2.48173947,NA,1.926394672,NA,NA,NA,0.0616447957797449,0.394756187847576,0.746634198937579
"426","B1","May","23","B1_108",1.29,1.07,NA,0.397358399987094,0.594717005,NA,0.180544052,0.089344035,NA,1.590082449,NA,0.902378779,NA,NA,NA,-0.225689643353623,0.201419643954028,0.110589710299249
"427","B1","June","23","B1_108",1.3,1.29,0.032175192,0.362111836902312,0.318806318,NA,-0.092288663,0.594717005,NA,1.003479453,NA,1.590082449,NA,NA,NA,-0.496473080483742,0.00150848440688628,0.113943352306837
"428","B1","July","23","B1_108",1.58,1.3,0.609564321,0.256305033427367,0.345708274,NA,-0.108871033,0.318806318,NA,1.010381559,NA,1.003479453,NA,NA,NA,-0.4612902261575,0.00448541108485655,0.198657086954423
"429","B1","August","23","B1_108",1.52,1.58,-0.133498318,0.280855973046033,0.485334522,NA,0.048734443,0.345708274,NA,1.151916611,NA,1.010381559,NA,60.4719764,60.4719764,-0.313958816080401,0.0614210409853155,0.181843587944773
"430","B1","September","23","B1_108",1.87,1.52,0.668477729,NA,0.523955775,NA,0.026993649,0.485334522,NA,1.506606507,NA,1.151916611,NA,NA,NA,-0.280705368520125,0.177999838808826,0.271841606536499
"431","B1","May","23","B1_109",2.89,1.72,NA,2.23016605787207,0.935662927,NA,0.163293625,0.206194292,NA,2.184205281,NA,1.313351164,NA,NA,NA,-0.0288805778741543,0.339293452812894,0.460897842756548
"432","B1","June","23","B1_109",5.13,2.89,2.391038154,2.06192997168577,1.014221544,NA,0.046018806,0.935662927,NA,2.298834464,NA,2.184205281,NA,NA,NA,0.00613283155295386,0.361507699429481,0.710117365111816
"433","B1","July","23","B1_109",9.17,5.13,1.815098835,0.580553466522965,1.343246718,NA,0.013900525,1.014221544,NA,3.431224328,NA,2.298834464,NA,NA,NA,0.128155788115676,0.535449112468222,0.962369335670021
"434","B1","August","23","B1_109",7.31,9.17,-0.781703491,-0.348444062372288,1.049695484,NA,-0.033031822,1.343246718,NA,3.419909926,NA,3.431224328,NA,63.2921811,63.2921811,0.0210633287848312,0.534014667706336,0.86391737695786
"435","B1","September","23","B1_109",7.44,7.31,0.056863145,NA,1.168177375,NA,0.00873563,1.049695484,NA,4.417138747,NA,3.419909926,NA,NA,NA,0.06750879066604,0.64514104112167,0.871572935545879
"436","B1","May","23","B1_110",0.64,0.79,NA,-0.36692471518489,0.424139417,NA,0.219755123,0.134395266,NA,0.75423343,NA,0.578985181,NA,NA,NA,-0.372491364913272,-0.122494222205162,-0.193820026016113
"437","B1","June","23","B1_110",0.66,0.64,0.128215244,0.796941254693606,0.228709286,NA,-0.056635905,0.424139417,NA,0.575389765,NA,0.75423343,NA,NA,NA,-0.640716201914077,-0.240037867582217,-0.180456064458131
"438","B1","July","23","B1_110",1,0.66,1.298485762,0.807338500160318,0.386671429,NA,0.061152792,0.228709286,NA,0.908551542,NA,0.575389765,NA,NA,NA,-0.412657916590112,-0.0416504301927745,0
"439","B1","August","23","B1_110",1.08,1,0.2653829,0.398361500784166,0.358645325,NA,0.008051944,0.386671429,NA,0.994276898,NA,0.908551542,NA,69.5,69.5,-0.445334825890682,-0.00249265128997105,0.0334237554869497
"440","B1","September","23","B1_110",1.27,1.08,0.522760837,NA,0.408662558,NA,0.021745196,0.358645325,NA,1.198291441,NA,0.994276898,NA,NA,NA,-0.388635150883672,0.0785624573061471,0.103803720955957
"441","B1","May","23","B1_111",0.92,0.76,NA,1.58206557880459,0.536074937,NA,0.225164044,0.044430082,NA,1.077162761,NA,0.681185189,NA,NA,NA,-0.270774496779621,0.0322813308406941,-0.0362121726544447
"442","B1","June","23","B1_111",1.65,0.92,2.43398707,2.06854291422862,0.354101958,NA,-0.10995683,0.536074937,NA,1.310345223,NA,1.077162761,NA,NA,NA,-0.450871671812223,0.117385729771909,0.217483944213906
"443","B1","July","23","B1_111",2.93,1.65,1.794459797,1.4557638580426,0.583908779,NA,-0.045128689,0.354101958,NA,1.595237633,NA,1.310345223,NA,NA,NA,-0.233654995133034,0.20282538646122,0.46686762035411
"444","B1","August","23","B1_111",4.01,2.93,1.082030408,0.946450442485603,0.650424807,NA,-0.081549949,0.583908779,NA,2.017587801,NA,1.595237633,NA,62.657614,62.657614,-0.18680290324154,0.304832443349545,0.603144372620182
"445","B1","September","23","B1_111",5.17,4.01,0.819617572,NA,0.884491377,NA,-0.015481638,0.650424807,NA,2.13188875,NA,2.017587801,NA,NA,NA,-0.0533063967164652,0.328764537820892,0.713490543093943
"446","B1","May","23","B1_114",1.56,1.76,NA,0.166917210221384,0.341066116,NA,-0.111361546,0.236951025,NA,1.28659078,NA,1.176275021,NA,NA,NA,-0.467161424436578,0.109440434823194,0.193124598354462
"447","B1","June","23","B1_114",1.91,1.56,0.84340592,0.701003041557601,0.472903461,NA,-0.023145213,0.341066116,NA,1.435200414,NA,1.28659078,NA,NA,NA,-0.32522750753733,0.156912550977253,0.281033367247728
"448","B1","July","23","B1_114",2.31,1.91,0.594200883,0.311711938483875,0.468263883,NA,-0.077887579,0.472903461,NA,1.515358188,NA,1.435200414,NA,NA,NA,-0.329509337880299,0.180515299957494,0.363611979892144
"449","B1","August","23","B1_114",2.31,2.31,0,0.484872610626586,0.541098945,NA,-0.015101554,0.468263883,NA,1.685326634,NA,1.515358188,NA,61.6504854,61.6504854,-0.266723312826104,0.226684084196311,0.363611979892144
"450","B1","September","23","B1_114",3.09,2.31,0.938463117,NA,0.77009639,NA,0.06096148,0.541098945,NA,2.61579498,NA,1.685326634,NA,NA,NA,-0.113454912457166,0.417603701982533,0.489958479424835
"451","B1","May","23","B1_115",2.68,2.44,NA,0.871607290043531,0.461033855,NA,-0.124072772,0.199323291,NA,1.718433338,NA,1.452234009,NA,NA,NA,-0.336267181985994,0.235132689513522,0.428134794028789
"452","B1","June","23","B1_115",3.74,2.68,1.38862007,0.776569630918674,0.815015041,NA,0.034917075,0.461033855,NA,2.43479925,NA,1.718433338,NA,NA,NA,-0.0888343763360648,0.386463159303695,0.57287160220048
"453","B1","July","23","B1_115",4.14,3.74,0.317531801,0.194060715193196,0.887022806,NA,0.044720904,0.815015041,NA,2.272903287,NA,2.43479925,NA,NA,NA,-0.0520652139984574,0.356580956703495,0.617000341120899
"454","B1","August","23","B1_115",4.21,4.14,0.057816758,0.476448058879334,0.742865755,NA,-0.036753137,0.887022806,NA,2.519937617,NA,2.272903287,NA,58.9600743,58.9600743,-0.129089661515789,0.401389789619635,0.624282095835668
"455","B1","September","23","B1_115",5.51,4.21,0.868070889,NA,0.959788448,NA,0.003097696,0.742865755,NA,2.7066284,NA,2.519937617,NA,NA,NA,-0.0178244815342985,0.432428634452675,0.741151598851785
"456","B1","May","23","B1_116",3.15,2.05,NA,1.5540600692587,0.526926238,NA,-0.108937406,0.179120965,NA,1.608543799,NA,0.840966933,NA,NA,NA,-0.278250175435739,0.206432890792878,0.4983105537896
"457","B1","June","23","B1_116",4.39,3.15,1.383028226,1.09009904413363,0.770088175,NA,-0.032233583,0.526926238,NA,2.548743312,NA,1.608543799,NA,NA,NA,-0.113459545316435,0.406326099182349,0.642464520242121
"458","B1","July","23","B1_116",5.8,4.39,0.870402158,0.369539123198927,0.836935013,NA,-0.069998312,0.770088175,NA,3.482820396,NA,2.548743312,NA,NA,NA,-0.0773082631432124,0.541931079098692,0.763427993562937
"459","B1","August","23","B1_116",5.5,5.8,-0.183137329,0.369605481408752,1.068288439,NA,0.050092778,0.836935013,NA,3.494952994,NA,3.482820396,NA,53.28125,53.28125,0.028688528491573,0.543441338999097,0.740362689494244
"460","B1","September","23","B1_116",7.24,5.5,0.886687465,NA,1.290440597,NA,0.059196373,1.068288439,NA,3.520784306,NA,3.494952994,NA,NA,NA,0.110738017412325,0.546639419678727,0.859738566197147
"461","B1","May","23","B1_117",1.98,1.53,NA,1.25512035969551,0.507372825,NA,-0.002142494,0.11147901,NA,1.11889216,NA,0.985746077,NA,NA,NA,-0.294672797399266,0.0487882307876653,0.296665190261531
"462","B1","June","23","B1_117",2.83,1.98,1.488249446,0.705915601150262,0.790622892,NA,0.095711209,0.507372825,NA,1.803909197,NA,1.11889216,NA,NA,NA,-0.102030615081148,0.256214672765598,0.45178643552429
"463","B1","July","23","B1_117",2.94,2.83,0.119165218,-0.229697314280123,0.56998342,NA,-0.056515663,0.790622892,NA,2.026376593,NA,1.803909197,NA,NA,NA,-0.244137777147222,0.30672016020647,0.468347330412157
"464","B1","August","23","B1_117",2.46,2.94,-0.614649074,0.16707569165176,0.576762628,NA,-0.004077215,0.56998342,NA,1.827866365,NA,2.026376593,NA,60.6060606,60.6060606,-0.239002887989047,0.261944441362488,0.390935107103379
"465","B1","September","23","B1_117",3.25,2.46,0.898366601,NA,0.656607828,NA,-0.021674982,0.576762628,NA,2.285404184,NA,1.827866365,NA,NA,NA,-0.18269394396894,0.358963018129235,0.511883360978874
"466","B1","May","23","B1_118",0.89,1.99,NA,NA,0.299516851,NA,-0.018842258,0.096031952,NA,1.120834827,NA,1.033690657,NA,NA,NA,-0.523578738915923,0.0495416170483563,-0.0506099933550872
"467","B1","May","23","B1_119",2.14,2.12,NA,0.96999225022756,0.515963052,NA,-0.015473522,0.314216497,NA,1.567130572,NA,1.107369733,NA,NA,NA,-0.287381396991083,0.195105183026757,0.330413773349191
"468","B1","June","23","B1_119",3.41,2.14,1.941276926,1.27492353584596,0.76631115,NA,0.03267065,0.515963052,NA,2.167546759,NA,1.567130572,NA,NA,NA,-0.115594855314716,0.335968474986375,0.532754378992498
"469","B1","July","23","B1_119",4.37,3.41,0.775158493,0.46920446025874,0.745817941,NA,-0.044929427,0.76631115,NA,2.168968486,NA,2.167546759,NA,NA,NA,-0.127367173691817,0.336253241983889,0.640481436970422
"470","B1","August","23","B1_119",4.54,4.37,0.13160001,0.797107679527798,0.800587566,NA,-0.024281386,0.745817941,NA,2.684548874,NA,2.168968486,NA,58.0703336,58.0703336,-0.0965911592465543,0.428871314991487,0.657055852857104
"471","B1","September","23","B1_119",7.05,4.54,1.41967937,NA,1.272972029,NA,0.06033463,0.800587566,NA,2.807135367,NA,2.684548874,NA,NA,NA,0.104818861010755,0.448263355891878,0.848189116991399
"472","B1","May","23","B1_121",2.06,1.85,NA,0.435441180563091,0.485530924,NA,-0.031764284,0.287265817,NA,1.343285812,NA,1.291715002,NA,NA,NA,-0.31378310418057,0.128168427686042,0.313867220369153
"473","B1","June","23","B1_121",2.29,2.06,0.441024312,0.653314232166283,0.481607594,NA,-0.063377246,0.485530924,NA,1.555960563,NA,1.343285812,NA,NA,NA,-0.317306673730519,0.191998585270294,0.359835482339888
"474","B1","July","23","B1_121",2.97,2.29,0.812531673,0.475185407210067,0.518933219,NA,-0.099960652,0.481607594,NA,1.653778089,NA,1.555960563,NA,NA,NA,-0.284888527480781,0.21847723363946,0.472756449317212
"475","B1","August","23","B1_121",3.06,2.97,0.102941252,0.361774175396379,0.568662237,NA,-0.068140122,0.518933219,NA,2.098081187,NA,1.653778089,NA,61.2810707,61.2810707,-0.245145610866967,0.3218222895696,0.48572142648158
"476","B1","September","23","B1_121",3.69,3.06,0.6039082,NA,0.710236485,NA,-0.021273777,0.568662237,NA,2.007748915,NA,2.098081187,NA,NA,NA,-0.148597021661017,0.302709399883257,0.56702636615906
"477","B1","May","23","B1_122",2.64,1.91,NA,0.69885296235757,0.408238936,NA,-0.172900411,0.078041323,NA,1.620988458,NA,1.446041148,NA,NA,NA,-0.389085576583357,0.209779922532194,0.421603926869831
"478","B1","June","23","B1_122",2.69,2.64,0.078176152,0.979882656692658,0.571935686,NA,-0.031446777,0.408238936,NA,1.87291931,NA,1.620988458,NA,NA,NA,-0.242652804748372,0.272519067296963,0.429752280002408
"479","B1","July","23","B1_122",4.57,2.69,1.656162535,0.436188268629552,0.856754165,NA,0.003418153,0.571935686,NA,2.480590061,NA,1.87291931,NA,NA,NA,-0.0671437756262887,0.394554999275975,0.65991620006985
"480","B1","August","23","B1_122",3.51,4.57,-0.909990233,0.332792619145177,0.504296032,NA,-0.156719427,0.856754165,NA,2.107099789,NA,2.480590061,NA,63.697318,63.697318,-0.297314449027628,0.323685103612767,0.545307116465824
"481","B1","September","23","B1_122",5.58,3.51,1.495395932,NA,1.166761101,NA,0.084553919,0.504296032,NA,2.952685593,NA,2.107099789,NA,NA,NA,0.0669819416164253,0.470217205009542,0.746634198937579
"482","B1","May","23","B1_123",0.58,0.42,NA,1.21033412653666,0.197368458,NA,-0.086351713,0.109076713,NA,0.500872743,NA,0.573583691,NA,NA,NA,-0.704722251925191,-0.300272601544228,-0.236572006437063
"483","B1","June","23","B1_123",0.76,0.58,1.126209707,1.29830130756362,0.523990397,NA,0.265964153,0.197368458,NA,0.927569111,NA,0.500872743,NA,NA,NA,-0.280676672115749,-0.0326537222436388,-0.119186407719209
"484","B1","July","23","B1_123",1.2,0.76,1.427370008,0.854585120710305,0.40863257,NA,0.036759149,0.523990397,NA,0.899805922,NA,0.927569111,NA,NA,NA,-0.388667020945007,-0.0458511528869907,0.0791812460476248
"485","B1","August","23","B1_123",1.28,1.2,0.222546625,0.666490105097849,0.311091997,NA,-0.098812239,0.40863257,NA,1.089627934,NA,0.899805922,NA,55.5555556,55.5555556,-0.507111161194237,0.0372782284036511,0.107209969647868
"486","B1","September","23","B1_123",1.79,1.28,1.081792071,NA,0.52221806,NA,0.037154074,0.311091997,NA,0.917583877,NA,1.089627934,NA,NA,NA,-0.282148112936825,-0.0373542260913671,0.252853030979893
"487","B1","May","23","B1_124",3.57,2.09,NA,1.76786892679963,1.05295051,NA,0.158504904,0.310837558,NA,1.96747863,NA,0.949694232,NA,NA,NA,0.0224079592775986,0.293910023916245,0.552668216112193
"488","B1","June","23","B1_124",4.97,3.57,1.378559351,0.912188613867841,1.299877907,NA,0.162197328,1.05295051,NA,2.269420085,NA,1.96747863,NA,NA,NA,0.11390256245584,0.355914894170919,0.696356388733332
"489","B1","July","23","B1_124",5.95,4.97,0.562410561,0.23613011511957,1.293441704,NA,0.112280777,1.299877907,NA,2.677052132,NA,2.269420085,NA,NA,NA,0.1117468596458,0.427656828571871,0.77451696572855
"490","B1","August","23","B1_124",5.74,5.95,-0.12390348,0.697113258077578,0.993665528,NA,0.007309786,1.293441704,NA,2.390023467,NA,2.677052132,NA,55.89701,55.89701,-0.00275977635586771,0.378402165190218,0.758911892397974
"491","B1","September","23","B1_124",9.04,5.74,1.465161174,NA,1.350352747,NA,0.019981099,0.993665528,NA,3.85635954,NA,2.390023467,NA,NA,NA,0.130447232246473,0.586177517699363,0.956168430475363
