Resp_Day,ID_fish,chamber_ch,Temp_class,RMR,RMR_var,RMR_perc,time_start,time_end,mass,length,volume_net,SMR,MMR,log_mass,Month,resid,SMR_mass,SMR_resid,RMR_mass,RMR_resid,MMR_mass,MMR_resid,Rack,Bin,TagID,Final_Mass_g,Final_Length_mm,Gonad_mass_g,Sex,Fat_mass_g,Ventricle_mass_g,Otolith_age_y,mass_prev,SGR,Period_start,Period_end,SMR_prev,SMR_mass_prev,RMR_prev,RMR_mass_prev,MMR_prev,MMR_mass_prev,Overall_SGR,SGR_predict,SGR_resid,time,Month_int,GutRatio_1,GutRatio_2,Location,Density_tagged,Density,Density_diff
46,136,A3,23,0.686261539,0.067264005,9.801511754,18/08/2023 14:41,19/08/2023 14:51,1.9,78,708.1,0.437502,1.053397435,0.278753601,August,-0.011547633,0.610885083,-0.055544588,1.135149409,0.085693132,1.794839601,-0.011547633,3,12,BR,2.46,82,0.002,I,0.07,0.002,1,1.87,0.05488088,20/07/2023,18/08/2023,0.490715234,0.69188301,0.722403627,0.999349333,1.780148893,2.093086022,0.337409073,0.939616882,-0.884736001,94,4,0.595382746,0.557926829,3.12,7,7,0
46,137,D2,23,0.553688999,0.010378382,1.874406369,18/08/2023 14:41,19/08/2023 14:51,1.9,70,708.1,0.423710015,1.106838688,0.278753601,August,0.040100708,0.591627302,-0.069455901,0.810630306,-0.060537059,2.021501112,0.040100708,3,13,YL,3.36,84,0.006,I,0.045,0.005,1,1.68,0.424345147,20/07/2023,18/08/2023,0.437884193,0.659168527,0.562797522,1.124402086,1.250030222,1.836491376,1.154022683,1.003043741,-0.578698594,94,4,0.605326877,0.657370518,3.13,7,7,0
46,138,D4,23,0.777058349,0.042903374,5.521255183,18/08/2023 14:41,19/08/2023 14:51,3.94,93,706.06,0.579383712,2.044022686,0.595496222,August,-0.002936489,0.518080001,-0.12710728,0.704131457,-0.121706148,1.830782647,-0.002936489,3,13,YR,6.205,104,0.033,M,0.378,0.005,1,3.8,0.124757436,20/07/2023,18/08/2023,0.732675055,0.669797185,0.859588183,1.06940275,2.178480269,2.101472247,1.408559425,0.519870104,-0.395112668,94,4,0.635110294,0.662610619,3.13,7,7,0
46,139,C3,23,0.530009213,0.015301692,2.887061579,18/08/2023 14:41,19/08/2023 14:51,1.45,69,708.55,0.414108376,1.209776338,0.161368002,August,0.018908125,0.682060981,-0.007680903,0.895726515,-0.017184465,1.925224595,0.018908125,3,13,BrL,1.437,72,0.004,I,0.015,0.002,1,1.31,0.350125584,20/07/2023,18/08/2023,0.359746904,0.630451984,0.496562681,1.465075742,1.170859339,1.739913898,0.267911886,1.150307181,-0.800181597,94,4,0.605374823,0.611111111,3.13,7,7,0
46,141,D3,23,0.626326705,0.053904853,8.606507154,18/08/2023 14:41,19/08/2023 14:51,2.78,84,707.22,0.457412397,1.597557056,0.444044796,August,0.012115774,0.506156099,-0.137219634,1.098679361,0.071511071,1.895348387,0.012115774,3,13,RL,3.77,92,0.012,I,0.185,,NA,3.02,-0.285537599,20/07/2023,18/08/2023,0.749409763,0.788353209,0.865870094,0.898415361,1.833761989,1.649933366,0.840251358,0.655872761,-0.94141036,94,4,0.52660152,0.624105012,3.13,7,7,0
46,142,C2,23,1.251030228,0.096997423,7.753403615,18/08/2023 14:41,19/08/2023 14:51,5,97,705,1.077435208,2.677749427,0.698970004,August,0.005473051,0.832900186,0.079088851,0.879658847,-0.02504562,1.866578793,0.005473051,3,13,RR,5.727,100,0.044,M,0.341,0.006,2,5.41,-0.271762691,20/07/2023,18/08/2023,1.003644471,0.739378406,1.412229259,0.847281396,3.048358795,1.499415966,1.822873156,0.310756391,-0.582519082,94,4,0.647689769,0.743073048,3.13,7,7,0
46,143,C1,23,0.706418557,0.038384076,5.433616559,18/08/2023 14:41,19/08/2023 14:51,2.46,80,707.54,0.468192362,0.993942656,0.390935107,August,0.070258989,0.558282617,-0.094650003,1.176658206,0.101290433,2.166867051,0.070258989,3,13,BL,3.47,89,0.024,F,0.121,0.003,1,2.25,0.307693565,20/07/2023,18/08/2023,0.469005972,0.590593052,0.696028805,1.090312507,1.226244836,1.94799702,0.628332123,0.83010652,-0.522412955,94,4,0.649159664,0.62745098,3.13,7,7,0
46,144,C4,23,0.61021956,0.004928781,0.807706242,18/08/2023 14:41,19/08/2023 14:51,2.36,75,707.64,0.529797237,1.353878537,0.372912003,August,0.03540864,0.647966687,-0.029951429,1.079424797,0.063832495,1.999778598,0.03540864,3,13,BR,3.111,84,0.011,M,0.084,0.005,1,2.1,0.402497498,20/07/2023,18/08/2023,0.518176258,0.680607634,0.769141274,0.911757804,1.291844237,2.255398659,0.896267028,0.870948519,-0.468451021,94,4,0.648526077,0.670200236,3.13,7,7,0
47,145,A4,23,0.680334691,0.0196408,2.886932008,19/08/2023 18:57,20/08/2023 9:32,1.56,73,708.44,0.477505985,1.026442978,0.193124598,August,-0.065080194,0.752112499,0.034778698,0.723012471,-0.110214107,1.586693647,-0.065080194,3,14,YL,1.77,74,0.0039,I,0.043,0.0015,1,1.75,-0.39631023,21/07/2023,19/08/2023,0.39681762,0.582632615,0.655313555,1.303861376,1.044254526,1.568671298,0.33902572,0.978878174,-1.375188404,95,4,0.557089084,0.677419355,3.14,5,5,0
47,146,A1,23,0.612099868,0.016331418,2.668096924,19/08/2023 18:57,20/08/2023 9:32,1.89,74,708.11,0.491503872,1.38998589,0.276461804,August,-0.128449631,0.688504604,-0.00359726,0.837699861,-0.046271452,1.371272118,-0.128449631,3,14,YR,3.04,80,0.0255,M,0.1024,,NA,1.69,0.385683794,21/07/2023,19/08/2023,0.382790374,0.574147188,0.466568616,1.352194379,1.067855043,1.889120296,0.719780252,0.999530531,-0.613846738,95,4,0.540664376,0.576564581,3.14,5,5,0
47,147,A3,23,0.996456982,0.07479519,7.506113297,19/08/2023 18:57,20/08/2023 9:32,1.78,74,708.22,0.61464471,1.341328073,0.250420002,August,-0.084964092,0.89313513,0.109413064,1.008594217,0.034356578,1.51568581,-0.084964092,3,14,BrL,2.94,80,0.012,I,0.1167,,NA,1.72,0.118238184,21/07/2023,19/08/2023,0.554289409,0.822487387,0.934348778,1.192265079,1.057639681,1.774019242,0.633262388,0.989114294,-0.87087611,95,4,0.578947368,0.624256837,3.14,5,5,0
47,151,B1,23,0.470748763,0.021957039,4.664279763,19/08/2023 18:57,20/08/2023 9:32,2.36,82,707.64,0.344115898,1.49648184,0.372912003,August,-0.178057178,0.420869765,-0.217356381,1.16720195,0.097786109,1.223252461,-0.178057178,3,14,BL,2.56,82,0.0105,F,0.057,,NA,2.41,-0.072293546,21/07/2023,19/08/2023,0.473845146,0.572157631,0.641318328,0.894811618,1.611622412,2.010458327,0.580800944,0.789439947,-0.861733493,95,4,0.602678571,0.558854719,3.14,5,5,0
47,152,A2,23,0.596057663,0.011204306,1.879735239,19/08/2023 18:57,20/08/2023 9:32,2.06,76,707.94,0.460658373,1.503394538,0.31386722,August,-0.022691804,0.612212085,-0.05460221,0.921310667,-0.004953796,1.749369184,-0.022691804,3,14,BR,3.26,87,0.0176,I,0.128,,NA,1.81,0.446134957,21/07/2023,19/08/2023,0.371073979,0.533725677,0.534057615,1.336377055,1.203466632,1.850088167,0.681358735,0.958922099,-0.512787142,95,4,0.587378641,0.640966628,3.14,5,5,0
47,153,D2,23,0.930667213,0.053406553,5.73852305,19/08/2023 18:57,20/08/2023 9:32,3.88,88,706.12,0.699630265,1.795724084,0.588831726,August,0.016026005,0.631497369,-0.041132563,0.897135153,-0.016502021,1.912490478,0.016026005,3,15,YL,4.73,95,0.01,I,0.232,,NA,3.91,-0.026559381,21/07/2023,19/08/2023,0.742945883,0.667445978,0.947491974,0.743756567,1.97813393,1.452123379,0.713929759,0.502977347,-0.529536727,95,4,0.619444444,0.646784716,3.15,4,4,0
47,154,C4,23,0.736833106,0.012473099,1.692798335,19/08/2023 18:57,20/08/2023 9:32,2.73,83,707.27,0.620091409,1.051504651,0.436162647,August,0.208914269,0.693823057,-0.00025538,1.081558592,0.064690157,2.981862034,0.208914269,3,15,YR,3.54,85,0.01,I,0.156,0.004,1,2.97,-0.290552909,21/07/2023,19/08/2023,0.723462427,0.768861235,0.942169547,1.078156741,1.417500812,2.536105286,0.402258217,0.665755698,-0.956308607,95,4,0.630879346,0.703441296,3.15,4,4,0
47,155,C2,23,0.695604444,0.009791156,1.407575217,19/08/2023 18:57,20/08/2023 9:32,1.82,72,708.18,0.588969114,1.183141385,0.260071388,August,0.015319865,0.844282841,0.084983855,0.92177583,-0.004734579,1.909383394,0.015319865,3,15,BrL,3.97,84,0.037,F,0.154,0.002,1,1.87,-0.09345493,21/07/2023,19/08/2023,0.469974506,0.66263966,0.754382672,0.894042897,1.198302815,1.644988648,1.035122227,0.939616882,-1.033071812,95,4,0.634615385,0.521683673,3.15,4,4,0
47,157,C3,23,0.841653524,0.036343129,4.318062956,19/08/2023 18:57,20/08/2023 9:32,2.34,83,707.66,0.661023306,1.177938452,0.369215857,August,-0.067938963,0.812677677,0.068414222,0.740959133,-0.099565639,1.57628344,-0.067938963,3,15,RL,2.23,81,0.008,I,0.041,<0.0005,1,2.55,-0.296353206,21/07/2023,19/08/2023,0.617315207,0.720113763,0.796569416,1.255553074,1.2097615,1.645060581,0.069002334,0.75601317,-1.052366376,95,4,0.624026696,0.641468683,3.15,4,4,0
48,1,C1,18,0.437151506,0.004440392,1.015755835,20/08/2023 19:36,21/08/2023 9:21,2.01,78,707.99,0.332132529,1.050672602,0.303196057,August,-0.007565202,0.48684373,-0.036244442,0.624585682,-0.086417009,1.787060062,-0.007565202,1,6,YL,3.72,87,0.1628,M,0.1072,,NA,2.65,-0.953189372,22/07/2023,20/08/2023,0.282841214,0.334145839,0.387902196,0.921640438,1.134667013,1.384481652,0.587027506,0.733242125,-1.686431497,96,4,0.63804878,0.502421308,1.6,5,5,0
48,2,C4,18,0.806380405,0.04120789,5.110229569,20/08/2023 19:36,21/08/2023 9:21,4.59,101,705.41,0.635540633,2.59107438,0.661812686,August,0.135077709,0.489061267,-0.034270754,0.997473099,0.116892159,2.481887322,0.135077709,1,6,YR,5.49,103,0.1883,F,0.2007,,NA,5.77,-0.788938126,22/07/2023,20/08/2023,0.639669454,0.411750647,0.842090015,0.721583245,2.338950215,1.92045982,0.500060376,0.272619645,-1.061557771,96,4,0.64681555,0.640957447,1.6,5,5,0
48,4,D2,18,0.83733647,0.120662996,14.4103357,20/08/2023 19:36,21/08/2023 9:21,3.73,93,706.27,0.541141086,2.093739025,0.571708832,August,-7.15E-05,0.489605115,-0.033788076,0.600410673,-0.10356063,1.818163209,-7.15E-05,1,6,BrR,5.72,98,0.7121,M,0.1779,,NA,3.38,0.339767325,22/07/2023,20/08/2023,0.430522988,0.420654969,0.775519626,0.806067139,1.796062901,2.318903753,0.832740487,0.589205292,-0.249437968,96,4,0.680623174,0.699814126,1.6,5,5,0
48,7,C2,18,1.493384034,0.078008644,5.223615796,20/08/2023 19:36,21/08/2023 9:21,3.38,85,706.62,1.0141396,2.008795336,0.5289167,August,0.104695715,0.990894502,0.272393396,0.910149453,0.077103679,2.314195615,0.104695715,1,6,BL,5.97,97,1.124,F,0.115,,NA,3.71,-0.321228162,22/07/2023,20/08/2023,0.466624267,0.423960008,1.111258228,0.763029825,1.939349099,1.879130633,1.052321301,0.534059246,-0.855287408,96,4,0.82578125,0.681172291,1.6,5,5,0
48,8,C3,18,0.818727573,0.041218478,5.03445577,20/08/2023 19:36,21/08/2023 9:21,4.2,95,705.8,0.565133424,1.82362812,0.62324929,August,0.059405072,0.466085023,-0.055168876,0.782484321,0.01146661,2.085016148,0.059405072,1,6,BR,6.74,103,1.062,F,0.2,,NA,4.75,-0.424345147,22/07/2023,20/08/2023,0.382902963,0.286877084,0.454919767,1.013865505,2.019642039,1.749220394,0.721380673,0.387774882,-0.812120029,96,4,0.792056075,0.548013245,1.6,5,5,0
48,9,B3,18,0.990683391,0.110473505,11.15124222,20/08/2023 19:36,21/08/2023 9:21,3.51,86,706.49,0.600961934,1.469185047,0.545307116,August,0.044863823,0.570145688,0.032351821,0.932604575,0.087688508,2.016360469,0.044863823,1,7,YL,4.95,95,0.545,F,0.198,,NA,3.91,-0.37214254,22/07/2023,20/08/2023,0.398822592,0.347810247,0.564878158,0.835700727,1.471209685,1.609092136,0.963500417,0.502977347,-0.875119887,96,4,0.711217184,0.769784173,1.7,8,8,0
48,10,B2,18,0.355702015,0.006092934,1.712932239,20/08/2023 19:36,21/08/2023 9:21,1.82,71,708.18,0.249775312,1.187527566,0.260071388,August,-0.140434335,0.395622903,-0.126352598,0.451242113,-0.22759941,1.316042809,-0.140434335,1,7,YR,2.49,77,0.1227,M,0.021,,NA,2.09,-0.476991603,22/07/2023,20/08/2023,0.258812533,0.367989821,0.289244396,0.781179258,1.307762341,2.028308809,0.505271055,0.873774177,-1.35076578,96,4,0.694154489,0.640935673,1.7,8,8,0
48,11,A3,18,0.610661429,0.068047155,11.14318859,20/08/2023 19:36,21/08/2023 9:21,2.54,84,707.46,0.337477319,1.670903778,0.404833717,August,-0.06088401,0.412103672,-0.108627539,0.564624568,-0.130249262,1.580594046,-0.06088401,1,7,BrL,4.1,90,0.13,M,0.155,0.0035,1,3.39,-0.99539945,22/07/2023,20/08/2023,0.50255306,0.489903305,0.710780199,0.738378753,2.003448312,1.499292728,0.260458588,0.587456475,-1.582855925,96,4,0.664562669,0.675027263,1.7,8,8,0
48,12,B1,18,0.781562762,0.239925413,30.69816334,20/08/2023 19:36,21/08/2023 9:21,3.13,85,706.87,0.44224995,1.640630069,0.495544338,August,-0.01434143,0.458818251,-0.061993338,0.759373277,-0.001553724,1.759393248,-0.01434143,1,7,BrR,6.53,108,0.651,F,0.299,0.004,1,3.09,0.044351426,22/07/2023,20/08/2023,0.346539673,0.363149091,0.595148404,0.678024646,1.876166158,1.134317708,0.861603387,0.642308111,-0.597956685,96,4,0.748638838,0.665993946,1.7,8,8,0
48,13,A1,18,0.634164655,0.074602234,11.76385875,20/08/2023 19:36,21/08/2023 9:21,1.84,74,708.16,0.354012275,1.264311684,0.264817823,August,-0.009093723,0.555963397,0.021412177,1.018661759,0.126020969,1.780781473,-0.009093723,1,7,RL,2.67,81,0.0449,F,NA,0.0015,1.5,2.34,-0.828915027,22/07/2023,20/08/2023,0.263715258,0.343314949,0.377400856,0.60848724,1.102557821,1.747694539,0.680928282,0.80688887,-1.635803897,96,4,0.779324056,0.668822768,1.7,8,8,0
48,14,A4,18,0.541913886,0.025136085,4.638391018,20/08/2023 19:36,21/08/2023 9:21,2.03,79,707.97,0.295602519,1.182649042,0.307496038,August,-0.065980225,0.429962588,-0.090203355,0.350072016,-0.337851638,1.562155012,-0.065980225,1,7,RR,3.16,86,0.2,M,0.0835,0.0022,1,2.57,-0.813345193,22/07/2023,20/08/2023,0.355194971,0.429782981,0.586387576,0.671906286,1.355717172,1.496298697,0.360734745,0.751388348,-1.564733541,96,4,0.749316317,0.678339818,1.7,8,8,0
48,15,B4,18,0.473112378,0.026474836,5.595887319,20/08/2023 19:36,21/08/2023 9:21,1.89,75,708.11,0.268713582,1.112670127,0.276461804,August,-0.144905637,0.413267008,-0.107403287,0.498911183,-0.183985795,1.30256293,-0.144905637,1,7,BL,2.99,85,0.084,M,0.075,,NA,2.26,-0.61651029,22/07/2023,20/08/2023,0.283729282,0.379534433,0.437662591,0.660072742,1.289489285,1.661364256,0.479623925,0.827481353,-1.443991643,96,4,0.686080948,0.689295039,1.7,8,8,0
48,16,A2,18,0.970915249,0.105132053,10.82813904,20/08/2023 19:36,21/08/2023 9:21,3.02,84,706.98,0.545678496,1.355889928,0.480006943,August,-0.007198768,0.582149927,0.041400824,0.398067324,-0.282052504,1.788568523,-0.007198768,1,7,BR,5.12,97,0.342,F,0.224,,NA,3.47,-0.478957802,22/07/2023,20/08/2023,0.570043023,0.545671134,0.812377146,0.672515752,1.29176804,1.497928031,0.560274522,0.573648871,-1.052606673,96,4,0.820576132,0.690857681,1.7,8,8,0
49,17,A3,18,0.827365865,0.043125929,5.21243751,21/08/2023 14:49,22/08/2023 10:24,3.5,91,706.5,0.592439723,1.195049469,0.544068044,August,0.03222447,0.563313294,0.027115977,0.694527353,-0.040319679,1.958523654,0.03222447,1,8,YL,3.57,91,0.0743,F,0.0675,0.0026,1,3.69,-0.182287895,23/07/2023,21/08/2023,0.430842269,0.393104357,0.616208266,0.578069507,1.238090541,1.613908652,0.438754065,0.537259114,-0.719547009,97,4,0.688255613,0.623336745,1.8,7,7,0
49,18,B3,18,1.266242899,0.105501574,8.331859045,21/08/2023 14:49,22/08/2023 10:24,5.83,101,704.17,0.898831205,2.77053073,0.765668555,August,0.03165442,0.57391921,0.035216739,0.620974647,-0.088935165,1.955954607,0.03165442,1,8,YR,10.06,116,0.905,F,0.512,0.07,1,5.59,0.144957632,23/07/2023,21/08/2023,0.621510727,0.410079915,0.801247099,0.751690027,2.158977434,1.770862971,1.005819046,0.291380961,-0.146423329,97,4,0.783512064,0.586206897,1.8,7,7,0
49,20,A2,18,0.672637763,0.056479012,8.396646021,21/08/2023 14:49,22/08/2023 10:24,3.18,89,706.82,0.486733371,1.735818895,0.50242712,August,-0.115391952,0.498761372,-0.025741212,0.479455817,-0.201260442,1.394159296,-0.115391952,1,8,BrR,5.36,99,0.334,F,0.128,0.0048,1,3.9,-0.703777091,23/07/2023,21/08/2023,0.645903048,0.564414105,1.109354315,0.977235533,2.127615635,1.945566657,0.544712715,0.504493287,-1.208270377,97,4,NA,NA,1.8,7,7,0
49,21,A1,18,0.502795642,0.009850846,1.959214653,21/08/2023 14:49,22/08/2023 10:24,2.96,92,707.04,0.38016773,1.454072736,0.471291711,August,-0.053891512,0.411978426,-0.108759549,0.697106004,-0.03871021,1.606248885,-0.053891512,1,8,RL,5.93,97,0.2248,F,0.175,,NA,3.56,-0.636452678,23/07/2023,21/08/2023,0.636439541,0.597175849,0.758852304,0.663281526,2.575995097,1.760760224,0.887268227,0.558490809,-1.194943487,97,4,0.637681159,0.616438356,1.8,7,7,0
49,22,B2,18,0.475605716,0.034661506,7.287865792,21/08/2023 14:49,22/08/2023 10:24,2.64,89,707.36,0.291983783,1.830407507,0.421603927,August,-0.036887516,0.345966018,-0.18460058,0.569878941,-0.126226425,1.670385978,-0.036887516,1,8,RR,3.41,85,0.072,M,0.0506,0.0074,1,3.39,-0.862244842,23/07/2023,21/08/2023,0.382815844,0.373179993,0.672033617,0.790689005,1.808767222,1.718505387,0.18937702,0.587456475,-1.449701317,97,4,0.651880424,0.619975639,1.8,7,7,0
49,23,A4,18,0.670290397,0.012023658,1.793798317,21/08/2023 14:49,22/08/2023 10:24,3.42,94,706.58,0.533806438,2.172554371,0.534026106,August,-0.165401566,0.516804388,-0.01030783,0.78079837,0.010529864,1.242518277,-0.165401566,1,8,BL,6.33,105,0.75,M,0.22,,NA,3.62,-0.195977499,23/07/2023,21/08/2023,0.465667093,0.431276869,0.682691804,0.74277776,2.404619402,1.129056379,0.821162483,0.54859686,-0.744574359,97,4,0.726588629,0.578947368,1.8,7,7,0
49,24,B1,18,0.447441756,0.020138451,4.500798281,21/08/2023 14:49,22/08/2023 10:24,2.68,85,707.32,0.282549813,1.63229137,0.428134794,August,-0.202367567,0.330882014,-0.203960862,0.567028404,-0.128404219,1.141134366,-0.202367567,1,8,BR,4.78,95,0.0537,F,0.1921,,NA,2.84,-0.199956061,23/07/2023,21/08/2023,0.446729355,0.499999792,0.630158168,0.494947869,1.421687981,0.882939039,1.39106862,0.69225122,-0.892207281,97,4,0.625,0.697651663,1.8,7,7,0
50,34,C4,18,0.978836672,0.046959616,4.797492477,22/08/2023 15:03,23/08/2023 10:13,4.76,100,705.24,0.775479431,2.743714625,0.677606953,August,-0.086101453,0.580048965,0.039830633,0.549431977,-0.142095101,1.49143008,-0.086101453,1,10,YR,8.09,109,0.5305,F,0.3836,0.008,1,6.29,-0.961080698,24/07/2023,22/08/2023,0.606395662,0.364913602,0.891318883,0.635200703,2.619887232,1.442429106,1.267548592,0.22153879,-1.182619488,98,4,0.777365492,0.667022412,1.1,3,3,-3
50,38,C3,18,0.531081733,0.031578739,5.946116656,22/08/2023 15:03,23/08/2023 10:13,2.38,80,707.62,0.357798819,1.5636563,0.376576957,August,0.016085053,0.459676058,-0.061182138,0.981581218,0.109917206,1.887076056,0.016085053,1,10,RR,4.17,91,0.168,F,0.17,,NA,3.06,-0.866601477,24/07/2023,22/08/2023,0.759807226,0.802309514,1.094241161,0.67476689,1.814932045,2.163865984,1.14035645,0.648083515,-1.514684992,98,4,0.665989848,0.613253012,1.1,3,3,0
50,41,A2,18,0.655226583,0.034977197,5.338183473,22/08/2023 15:03,23/08/2023 10:13,2.68,84,707.32,0.454561337,1.920226979,0.428134794,August,0.126638693,0.532317361,0.002536607,0.71624909,-0.02694495,2.434125941,0.126638693,1,11,YL,5.05,94,0.5566,M,0.1764,0.0038,2,3.32,-0.738441339,24/07/2023,22/08/2023,0.511473356,0.506784112,0.878779052,0.595154691,2.146944158,1.177123354,0.805438998,0.599808098,-1.338249438,98,4,0.712707182,0.696629213,1.11,7,7,0
50,42,B2,18,1.234761966,0.275377573,22.30207772,22/08/2023 15:03,23/08/2023 10:13,6.27,104,703.73,0.71294571,2.955652877,0.797267541,August,-0.012170993,0.430100332,-0.090064245,0.656666759,-0.064664001,1.768208028,-0.012170993,1,11,YR,8.76,113,0.3674,F,0.6182,0.0014,1,7.74,-0.726294252,24/07/2023,22/08/2023,0.891186359,0.456139383,1.323546457,0.702381756,3.489681,1.554010411,0.792727636,0.0987393,-0.825033551,98,4,0.72834891,0.573300573,1.11,7,7,0
50,43,A4,18,0.597076413,0.007029627,1.177341268,22/08/2023 15:03,23/08/2023 10:13,2.74,84,707.26,0.47715525,1.806526275,0.437750563,August,0.091700865,0.549204217,0.01609984,0.636783445,-0.078017269,2.245976546,0.091700865,1,11,BrL,5.01,98,0.2013,F,0.1624,0.0036,NA,3.25,-0.588610607,24/07/2023,22/08/2023,0.381933595,0.384777849,0.487880317,0.711054671,1.471220437,1.796549422,0.468236647,0.612422942,-1.201033549,98,4,0.795121951,0.588110403,1.11,7,7,0
50,44,A1,18,0.559672617,0.017113997,3.05785855,22/08/2023 15:03,23/08/2023 10:13,3.43,89,706.57,0.413634085,1.671586832,0.53529412,August,-0.06337578,0.399548191,-0.122064854,0.697979754,-0.038166208,1.571551332,-0.06337578,1,11,BrR,5.03,99,0.4321,M,0.2373,,NA,4.4,-0.858773378,24/07/2023,22/08/2023,0.623913412,0.49621753,0.753213655,0.491375689,1.78457203,1.661515791,0.729371437,0.433084632,-1.29185801,98,4,0.71656051,0.686847599,1.11,7,7,0
50,45,A3,18,0.834524444,0.048576644,5.82087735,22/08/2023 15:03,23/08/2023 10:13,3.76,88,706.24,0.66879214,2.296148446,0.575187845,August,-0.12712488,0.60132829,0.055477613,0.686655929,-0.045269859,1.356998826,-0.12712488,1,11,RL,4.81,95,0.1181,F,0.1684,,NA,4.9,-0.913159475,24/07/2023,22/08/2023,0.601093679,0.43955396,0.843381639,0.802784534,2.205777329,1.71574213,0.697233774,0.369370057,-1.282529532,98,4,0.772984441,0.658436214,1.11,7,7,0
50,46,B1,18,0.37195802,0.009604983,2.582275979,22/08/2023 15:03,23/08/2023 10:13,1.47,72,708.53,0.247490578,1.289677761,0.167317335,August,-0.029198399,0.46309943,-0.057959777,0.544348273,-0.146132185,1.700223257,-0.029198399,1,11,RR,2.59,80,0.0855,F,0.0483,0.0014,1,1.88,-0.848308193,24/07/2023,22/08/2023,0.377154492,0.582449623,0.476567406,0.609528368,1.002372771,2.395522276,0.361500392,0.936459679,-1.784767872,98,4,0.67617866,0.583941606,1.11,7,7,0
50,47,B3,18,0.384461907,0.014302411,3.720111414,22/08/2023 15:03,23/08/2023 10:13,1.34,68,708.66,0.250787261,1.527143494,0.127104798,August,-0.064448702,0.504431522,-0.020831805,0.727914711,-0.019928537,1.567673615,-0.064448702,1,11,BL,2.08,76,0.1026,M,0.0166,,NA,1.68,-0.77973855,24/07/2023,22/08/2023,0.302815235,0.510548946,0.464492355,1.048514804,1.246652097,1.870615562,0.634404345,1.003043741,-1.782782291,98,4,0.695493301,0.588059701,1.11,7,7,0
50,77,C1,18,0.745015017,0.031053324,4.168147457,22/08/2023 15:03,23/08/2023 10:13,4.06,99,705.94,0.565050358,1.882591679,0.608526034,August,-0.025244761,0.478510072,-0.043742939,0.640268085,-0.075647179,1.715772056,-0.025244761,1,15,RL,8.58,108,0.13,F,0.194,,NA,7.03,-2.033347156,26/07/2023,22/08/2023,0.909108194,0.501595234,1.235720731,0.800704246,3.6209882,1.939212783,0.150438808,0.155696085,-2.189043242,98,4,0.719356999,0.539956803,1.15,7,7,0
51,49,B1,18,0.990899463,0.058103081,5.863670636,23/08/2023 16:21,24/08/2023 9:52,6.42,96,703.58,0.747180958,2.4963908,0.807535028,August,-0.129681757,0.442513519,-0.07770748,0.798276379,0.020144245,1.349033064,-0.129681757,1,12,YL,8.06,109,0.8955,F,0.3058,0.0057,1,6.59,-0.090121486,25/07/2023,23/08/2023,0.714767623,0.414770609,1.126414235,0.739255011,2.927331628,1.895434002,0.790931466,0.193957364,-0.28407885,99,4,0.808253968,0.698834197,1.12,7,7,0
51,51,A1,18,0.922325334,0.172167152,18.66664024,23/08/2023 16:21,24/08/2023 9:52,5.26,97,704.74,0.596173407,2.82159661,0.720985744,August,0.026775885,0.412491415,-0.108219109,1.06244533,0.144297558,1.934105841,0.026775885,1,12,BrL,8.69,106,1.4698,F,0.1412,,NA,6.56,-0.761584746,25/07/2023,23/08/2023,0.659328161,0.383964537,0.911552366,0.879134062,2.541678385,1.619138161,0.832712347,0.196658392,-0.958243138,99,4,0.777018634,0.656073446,1.12,7,7,0
51,52,B2,18,0.776520671,0.081584878,10.50646577,23/08/2023 16:21,24/08/2023 9:52,3.17,86,706.83,0.433988141,2.074877764,0.501059262,August,0.016380586,0.445807123,-0.07448702,0.87737694,0.061177182,1.888360628,0.016380586,1,12,BrR,5.65,100,0.516,M,0.2451,,NA,3.14,0.032788924,25/07/2023,23/08/2023,0.488513421,0.505554895,0.664512576,0.94343081,1.74924965,2.558217886,0.669672117,0.632805914,-0.60001699,99,4,NA,0.626692456,1.12,7,7,0
51,53,A4,18,0.605520941,0.025698779,4.244077732,23/08/2023 16:21,24/08/2023 9:52,2.57,84,707.43,0.386392592,2.048716914,0.409933123,August,-0.037638666,0.467531844,-0.053822826,0.562210123,-0.132110373,1.667499395,-0.037638666,1,12,RL,4.06,93,0.1192,M,0.1347,,NA,2.78,-0.270844927,25/07/2023,23/08/2023,0.416866404,0.474415797,0.788692941,0.832816317,1.916498634,1.845889743,0.835316136,0.704891719,-0.975736646,99,4,0.741552511,0.674786845,1.12,7,7,0
51,54,A2,18,1.188297863,0.162945745,13.7125337,23/08/2023 16:21,24/08/2023 9:52,6.56,107,703.44,0.800104567,3.792705793,0.816903839,August,-0.085489307,0.465946698,-0.055297784,0.739204386,-0.013244499,1.493533763,-0.085489307,1,12,RR,10.53,119,0.542,F,0.4301,0.0067,1,7.47,-0.447946194,25/07/2023,23/08/2023,0.738717016,0.388723616,1.498168201,0.826359985,3.116006587,2.35846907,0.760545808,0.119758343,-0.567704536,99,4,0.771377672,0.68774395,1.12,7,7,0
